"activityID" "activityLabels" "subjectID" "tBodyAccelerometer.mean.X" "tBodyAccelerometer.mean.Y" "tBodyAccelerometer.mean.Z" "tBodyAccelerometer.std.X" "tBodyAccelerometer.std.Y" "tBodyAccelerometer.std.Z" "tGravityAccelerometer.mean.X" "tGravityAccelerometer.mean.Y" "tGravityAccelerometer.mean.Z" "tGravityAccelerometer.std.X" "tGravityAccelerometer.std.Y" "tGravityAccelerometer.std.Z" "tBodyAccelerometerJerk.mean.X" "tBodyAccelerometerJerk.mean.Y" "tBodyAccelerometerJerk.mean.Z" "tBodyAccelerometerJerk.std.X" "tBodyAccelerometerJerk.std.Y" "tBodyAccelerometerJerk.std.Z" "tBodyGyroscope.mean.X" "tBodyGyroscope.mean.Y" "tBodyGyroscope.mean.Z" "tBodyGyroscope.std.X" "tBodyGyroscope.std.Y" "tBodyGyroscope.std.Z" "tBodyGyroscopeJerk.mean.X" "tBodyGyroscopeJerk.mean.Y" "tBodyGyroscopeJerk.mean.Z" "tBodyGyroscopeJerk.std.X" "tBodyGyroscopeJerk.std.Y" "tBodyGyroscopeJerk.std.Z" "tBodyAccelerometerMag.mean" "tBodyAccelerometerMag.std" "tGravityAccelerometerMag.mean" "tGravityAccelerometerMag.std" "tBodyAccelerometerJerkMag.mean" "tBodyAccelerometerJerkMag.std" "tBodyGyroscopeMag.mean" "tBodyGyroscopeMag.std" "tBodyGyroscopeJerkMag.mean" "tBodyGyroscopeJerkMag.std" "fBodyAccelerometer.mean.X" "fBodyAccelerometer.mean.Y" "fBodyAccelerometer.mean.Z" "fBodyAccelerometer.std.X" "fBodyAccelerometer.std.Y" "fBodyAccelerometer.std.Z" "fBodyAccelerometer.meanFreq.X" "fBodyAccelerometer.meanFreq.Y" "fBodyAccelerometer.meanFreq.Z" "fBodyAccelerometerJerk.mean.X" "fBodyAccelerometerJerk.mean.Y" "fBodyAccelerometerJerk.mean.Z" "fBodyAccelerometerJerk.std.X" "fBodyAccelerometerJerk.std.Y" "fBodyAccelerometerJerk.std.Z" "fBodyAccelerometerJerk.meanFreq.X" "fBodyAccelerometerJerk.meanFreq.Y" "fBodyAccelerometerJerk.meanFreq.Z" "fBodyGyroscope.mean.X" "fBodyGyroscope.mean.Y" "fBodyGyroscope.mean.Z" "fBodyGyroscope.std.X" "fBodyGyroscope.std.Y" "fBodyGyroscope.std.Z" "fBodyGyroscope.meanFreq.X" "fBodyGyroscope.meanFreq.Y" "fBodyGyroscope.meanFreq.Z" "fBodyAccelerometerMag.mean" "fBodyAccelerometerMag.std" "fBodyAccelerometerMag.meanFreq" "fBodyBodyAccelerometerJerkMag.mean" "fBodyBodyAccelerometerJerkMag.std" "fBodyBodyAccelerometerJerkMag.meanFreq" "fBodyBodyGyroscopeMag.mean" "fBodyBodyGyroscopeMag.std" "fBodyBodyGyroscopeMag.meanFreq" "fBodyBodyGyroscopeJerkMag.mean" "fBodyBodyGyroscopeJerkMag.std" "fBodyBodyGyroscopeJerkMag.meanFreq"
"4227" 2 "WALKING_UPSTAIRS" 3 0.274361088237288 -0.0211055993062712 -0.109997707525424 -0.607871546762712 -0.552138919913559 -0.578535905799661 0.53299792559322 0.118166118138136 0.0342432567847458 -0.968168360338983 -0.964839670508475 -0.954230482372881 0.068898021640678 -0.0260292497666102 0.00778340284542373 -0.652072436101695 -0.634315000627119 -0.732510499728814 -0.043283661048983 -0.0435819665559322 0.0997884354779661 -0.711518747288136 -0.682910731576271 -0.668318059694915 -0.0616328298970509 -0.0460773173898305 -0.0535259510881356 -0.718916729016949 -0.757079841438983 -0.732551571050847 -0.557739726920339 -0.588927168169492 -0.557739726920339 -0.588927168169492 -0.656908751254237 -0.623777436508475 -0.597289416118644 -0.647580382718644 -0.749688320169491 -0.744488039220339 -0.630658204169491 -0.571904727033898 -0.641273002152542 -0.600367646033898 -0.57047284199661 -0.582589493964407 -0.281994100744068 0.0391623142623729 0.0479032779898305 -0.67252426870678 -0.656679721215254 -0.716089494576271 -0.662330893081356 -0.635548968642373 -0.747510856949153 -0.0788450847016949 -0.20218405420339 -0.157911177847458 -0.664823600254237 -0.701284428777966 -0.652153278859322 -0.729967065169492 -0.679245276728814 -0.707721417237288 -0.112898286372881 -0.159526436457627 -0.0379420498762712 -0.596682622474576 -0.649286755322034 0.0408276728661017 -0.621105329101695 -0.630089257622034 0.150410944983729 -0.680247621322034 -0.691301353479661 -0.0725725595932203 -0.748812065711864 -0.75766145340678 0.14860495560339
"5296" 3 "WALKING_DOWNSTAIRS" 3 0.275386888163265 -0.0140145084081633 -0.109909444081633 -0.635293436167347 -0.534652382510204 -0.561955858332653 0.708297020979592 -0.047294979244898 -0.0688839995102041 -0.963816284081633 -0.949129808367347 -0.935059323061225 0.0640381541632653 -0.0145929380571429 0.0204541453589796 -0.681402030381633 -0.672353031832653 -0.771683454081633 -0.0531601266897959 -0.0408851975102041 0.043067634094898 -0.78772202244898 -0.659549423467347 -0.618734910877551 -0.113677500615918 -0.0518077767204082 -0.0425084443693878 -0.814939875102041 -0.815884185918367 -0.756393003102041 -0.563628413326531 -0.579855442653061 -0.563628413326531 -0.579855442653061 -0.689084021665306 -0.674070551530612 -0.611270100755102 -0.662457596020408 -0.799909300204082 -0.826070701428571 -0.657837791877551 -0.578084932857143 -0.639883801602449 -0.627400309632653 -0.543893556297959 -0.556872800177347 -0.227356640671429 -0.062821823222449 -0.0397059527959184 -0.696450805244898 -0.682518413857143 -0.746571184285714 -0.694342849122449 -0.684534352530612 -0.795781891020408 -0.0202353722731224 -0.241464481336735 -0.156501934183673 -0.750838503061224 -0.70894002197449 -0.632672067755102 -0.800579783061224 -0.636320628734694 -0.65117217605102 -0.116470331673469 -0.247591360897959 -0.111711508234694 -0.594787296530612 -0.637604803122449 -0.0217803936691837 -0.66700307 -0.685068410122449 0.17673607022449 -0.706152673693878 -0.693759574081633 -0.122772538787755 -0.82000185 -0.847501006326531 0.108346842561224
"6280" 4 "SITTING" 3 0.276715635384615 -0.0145542472840385 -0.107512744961538 -0.638936434934615 -0.556967913366923 -0.685598218307692 0.614831675961538 0.0639409071153846 0.126407894384615 -0.979517235576923 -0.966583231730769 -0.949255074807692 0.0693892446596154 0.0225369320107692 0.0381256893944423 -0.676801630403846 -0.628855078475 -0.800615157115385 -0.00773717544230769 -0.0824779601418846 0.0701811325423077 -0.743480495 -0.766487313461538 -0.708306248076923 -0.104478086003846 -0.0464287211351923 -0.0628577072692308 -0.736893787692308 -0.846358336923077 -0.7774799325 -0.591287379942308 -0.675211030923077 -0.591287379942308 -0.675211030923077 -0.682641764432692 -0.670941528346154 -0.677994957461538 -0.745251189365385 -0.801876508269231 -0.826324973269231 -0.661418894692308 -0.579179943532692 -0.724241617307692 -0.630924091059615 -0.573597513923077 -0.689701510788462 -0.249856914782692 0.0711200026846154 0.0398681420880769 -0.703850502675 -0.659398886346154 -0.787375178269231 -0.678007280865385 -0.620856492288462 -0.812269101538462 -0.0767672821923077 -0.181532927403846 -0.100054110657692 -0.697247999211538 -0.786680504423077 -0.699260199346154 -0.758836585384615 -0.757101152307692 -0.738776145038462 -0.000526814853846154 -0.217352587328846 -0.0317575322384615 -0.667219461744231 -0.730243188615385 0.102067880380308 -0.686728626942308 -0.656201039211538 0.181783405448846 -0.768064998923077 -0.775002106153846 0.0548623968846154 -0.833759234423077 -0.830024256153846 0.201967626853846
"7572" 5 "STANDING" 3 0.276724098590164 -0.0200349537954098 -0.109606468967213 -0.728790815377049 -0.67881983462623 -0.74540538104918 0.626679982295082 0.105043014157377 0.272063019557377 -0.974074208032787 -0.969266682622951 -0.956280701967213 0.0725824466914754 0.0142388875152459 0.00242321468655738 -0.776138071644262 -0.754859975922951 -0.838689211639344 -0.041239350052459 -0.0744549106898361 0.0898045266393443 -0.786234927937705 -0.809305679508197 -0.777737371590164 -0.106026100795082 -0.0424703123131148 -0.060585205852459 -0.809366040819672 -0.882288358 -0.837889065573771 -0.695040431967213 -0.724976787868852 -0.695040431967213 -0.724976787868852 -0.777085991606557 -0.770312523606557 -0.730394425786885 -0.758457324426229 -0.853957486229508 -0.865968549885246 -0.758053145901639 -0.698029335606557 -0.775985301442623 -0.718788441081967 -0.689481684228852 -0.749540207557377 -0.229420397875082 0.0438866661843443 0.0714212110819672 -0.785187320540984 -0.763709278540984 -0.82514212 -0.787124213836066 -0.762562491901639 -0.850876428360656 0.0111673407114754 -0.140699297819672 -0.0740495146229508 -0.759665068262295 -0.828422947393443 -0.764824379409836 -0.796119610163934 -0.801010076885246 -0.803319573065574 -0.0970220828286885 -0.231478372852459 0.0202862292786885 -0.727920972788525 -0.76699361784918 0.0690803883327869 -0.770621791262295 -0.772039795 0.205939783098361 -0.792527511803279 -0.778757744147541 -0.0652709149642623 -0.867794590983607 -0.873311214245902 0.119275520131148
"8943" 6 "LAYING" 3 0.280653035806452 -0.0144549059653226 -0.11195432683871 -0.52010006666129 -0.522018527754839 -0.608538364677419 0.547752438225806 0.0567691828870968 0.188306655196774 -0.962539616129032 -0.969950319193548 -0.956311115806452 0.0943967516741935 -0.000627875411290324 -0.013777883105 -0.575050073980645 -0.552751121164516 -0.70394123 -0.0692114312230645 -0.0545622913064516 0.111220050658065 -0.70718187366129 -0.763469819193548 -0.577049976822581 -0.0867505999354839 -0.0505751833274194 -0.0720290720354839 -0.758224453225806 -0.814785301935484 -0.697923060967742 -0.495619011290323 -0.560725989419355 -0.495619011290323 -0.560725989419355 -0.583764882596774 -0.572615239570968 -0.602385133145161 -0.664600528556452 -0.776177808548387 -0.807413189193548 -0.551170945016129 -0.522894931467742 -0.626388010967742 -0.510656864870968 -0.553219224243548 -0.63082627 -0.237307673193548 0.0874441033080645 0.139066706129032 -0.592479537409677 -0.583449829241935 -0.686620267419355 -0.595407407080645 -0.550086549677419 -0.719696551451613 -0.0945778923145161 -0.157231565409677 -0.118404062506452 -0.679553527903226 -0.756173539677419 -0.598951028241935 -0.719078321919355 -0.770898284677419 -0.611358001 -0.115455716834355 -0.0156927644324194 -0.0348591322064516 -0.545251369532258 -0.639347874354839 0.180131713542097 -0.5663504985 -0.583551800419355 0.225549225035484 -0.722055841612903 -0.686340106887097 -0.0254244498451613 -0.805889754032258 -0.823084120483871 0.17771006151129
"3101" 1 "WALKING" 5 0.282935164107143 -0.0168258235951786 -0.110476838732143 -0.992028584464286 -0.977643498035714 -0.986117240714286 0.424161543089286 0.360432681785714 0.348534227410714 -0.985390898571429 -0.9833225525 -0.984310833035714 0.0750071465357143 0.00741376871553571 0.00139670856677679 -0.992542891964286 -0.987406899107143 -0.99277738375 -0.0267873760803571 -0.0835240768392857 0.113265293017857 -0.991804455 -0.991303593392857 -0.972001002678571 -0.0985266105 -0.0397083572678571 -0.0604640695035714 -0.996390743571429 -0.995582385535714 -0.995094053035714 -0.98733324 -0.983359515178571 -0.98733324 -0.983359515178571 -0.992650260535714 -0.992453345 -0.968249277857143 -0.973825308035714 -0.996695039821429 -0.996015549285714 -0.991909722142857 -0.979677955535714 -0.988969460892857 -0.992117714821429 -0.977239328392857 -0.985060213214286 0.0144992886 0.231152646969643 0.331675594214286 -0.992640936071429 -0.987727425714286 -0.991263442857143 -0.993110516785714 -0.987932689285714 -0.99286884125 0.268361520589286 0.122489821501786 0.186916248671429 -0.991040904642857 -0.992328708928571 -0.97443890125 -0.9920569575 -0.990752009285714 -0.973678445357143 0.1176017741 0.0142050232142857 0.0953589626321429 -0.985630043214286 -0.9841041 0.404849646357143 -0.992374476964286 -0.991235850357143 0.405161176035714 -0.982563001607143 -0.97294682125 0.0477397841125 -0.996186976428571 -0.995765159642857 0.338202244160714
"4286" 2 "WALKING_UPSTAIRS" 5 0.272716665106383 -0.0157751028468085 -0.0979987320638298 -0.639832297170213 -0.493264252617021 -0.592258551468085 0.681479751276596 0.0279260248914894 0.0477665487595745 -0.966265346808511 -0.945170151489362 -0.911549582553192 0.0535555051619149 0.0210854544678723 0.0153888821304255 -0.666737279880851 -0.602297781191489 -0.768278998276596 -0.0594807828361702 -0.0546554341744681 0.0763981306148936 -0.704622526802128 -0.670321012829787 -0.69810476293617 -0.0869832392914894 -0.0573640585510638 -0.0592242537393617 -0.692609022010638 -0.772812191744681 -0.751920752914894 -0.554531255765957 -0.615143021361702 -0.554531255765957 -0.615143021361702 -0.658673100595745 -0.642496076595745 -0.593327114617021 -0.640219586191489 -0.750405214170213 -0.762182919319149 -0.643580637297872 -0.534874264531915 -0.669647956148936 -0.639538892148936 -0.504965958017021 -0.587250286808511 -0.202880767178723 -0.0161531729787234 0.00272592310638298 -0.679426496234042 -0.627798223442553 -0.754686842146808 -0.683695598638298 -0.601507176687234 -0.78074689893617 -0.0875905458655319 -0.285183004942553 -0.175478453850213 -0.654445205106383 -0.710833888510638 -0.67602449623617 -0.723311150957447 -0.653272278468085 -0.734618208510638 -0.125557250893617 -0.175071440064468 -0.033723137087234 -0.610224491155319 -0.679780794255319 0.073032423893617 -0.629952152014894 -0.661672493617021 0.152300600334043 -0.677086385612766 -0.680646916085106 -0.0739222646859574 -0.766032018361702 -0.774866596906383 0.0634158327021277
"5345" 3 "WALKING_DOWNSTAIRS" 5 0.276406930361702 -0.0189904869976596 -0.11739832587234 -0.607046235553191 -0.353483702106383 -0.417090634680851 0.671496264319149 -0.0528116380212766 0.00776161898851063 -0.969590138723404 -0.962639320425532 -0.945237835106383 0.068358425787234 -0.00980782493829787 -0.00687241798446808 -0.62431774693617 -0.512544888719149 -0.672785882446808 -0.017429119993617 -0.0882820525531915 0.0651145597106383 -0.671729784468085 -0.540742203255319 -0.453346989851064 -0.0972315861617021 -0.0326624977110638 -0.0476311109510638 -0.692704612340426 -0.745290841914894 -0.681207773829787 -0.460895457617021 -0.546303751148936 -0.460895457617021 -0.546303751148936 -0.577978503440426 -0.586101849957447 -0.479494358574468 -0.553662910702128 -0.70996505417234 -0.734504495744681 -0.609830427574468 -0.405711862689574 -0.508061762212766 -0.606578525346809 -0.370063770765957 -0.416301378297872 -0.288096202170213 -0.0153051555851064 0.00308053268085106 -0.642128615148936 -0.527962283987234 -0.63677954 -0.639470961106383 -0.529984496487234 -0.708281982765957 -0.11510624347234 -0.206128031714894 -0.178094083914894 -0.633796134617021 -0.598280724361702 -0.506239200702128 -0.685563478297872 -0.513617951255319 -0.489365880702128 -0.187903185508511 -0.232091001257447 -0.125846983786383 -0.533866951319149 -0.625159198085106 0.0527403770712766 -0.574403701276596 -0.604883732834043 0.104238325408511 -0.603643588170213 -0.598046729148936 -0.0738899211489362 -0.727700528297872 -0.763609491595745 0.108246347406383
"6332" 4 "SITTING" 5 0.263185284113636 -0.0241545131847727 -0.111929508522727 -0.623502622575 -0.573235302688636 -0.705567324818182 0.57092229 0.0331321709318182 0.170291321863636 -0.963156442045455 -0.954401585 -0.947853918863636 0.0502709776590909 0.0561734565045455 -0.011580669765 -0.669836775636364 -0.658504309840909 -0.782556299568182 -0.0365947325605545 -0.105133891520455 0.115818915795455 -0.728937486318182 -0.763323667568182 -0.737426247409091 -0.0711807375227273 -0.0513036736363636 -0.0359787309772727 -0.762386189690909 -0.821563427431818 -0.765717041136364 -0.595802807772727 -0.633170928477273 -0.595802807772727 -0.633170928477273 -0.684823290568182 -0.664523563725 -0.666552168090909 -0.729743566622727 -0.792555358904545 -0.808887872727273 -0.662200099295455 -0.594956811159091 -0.723642120159091 -0.610041396795455 -0.589926579090909 -0.720044327463636 -0.181886163129545 0.00807684755909091 0.101241050777273 -0.693436389545455 -0.670570491363636 -0.764931374681818 -0.674969080727273 -0.669075265381364 -0.798760173272727 0.0170326782954545 -0.132380353040909 -0.0457560846568182 -0.699592499804545 -0.768391057704545 -0.706976939 -0.741040010704546 -0.763270009863636 -0.773304709545455 -0.127657809753409 -0.183390299272727 -0.0279254927756818 -0.615398333179546 -0.701751352 0.0730341869090909 -0.655946556409091 -0.678263386272727 0.28104976125 -0.751386388977273 -0.764755196909091 -0.0620542725681818 -0.811489426954546 -0.819710025909091 0.173961619
"7633" 5 "STANDING" 5 0.250163992910714 -0.0247631608696429 -0.103693393785714 -0.547630838339286 -0.426935763426786 -0.549835429285714 0.531521707321429 0.00975653569642857 0.264678718598214 -0.942805175357143 -0.940235418571429 -0.924328726964286 0.0869146423642857 0.021752327089375 -0.0210756299382143 -0.601008274982143 -0.573408726678571 -0.718616262714286 0.0543122644232143 -0.117139284948214 0.0788824276928571 -0.663051505714286 -0.635437984285714 -0.624355712339286 -0.0948451617355357 -0.0824621379321429 -0.0682230040267857 -0.681198273035714 -0.745242145535714 -0.739164602321429 -0.469685996828571 -0.528497328678571 -0.469685996828571 -0.528497328678571 -0.607996570535714 -0.583425380451786 -0.523441362821429 -0.582473131583929 -0.7245592565375 -0.72617841625 -0.567851746089286 -0.465076825875 -0.607129982964286 -0.541272937178571 -0.44557228 -0.557030335892857 -0.310407378303911 0.0346689315214286 0.0292607526108929 -0.610771936357143 -0.588270409017857 -0.697345194867857 -0.627084325125 -0.587298772517857 -0.738720785428571 -0.0523869169821429 -0.216709975415893 -0.117678880005357 -0.602085888821429 -0.659004203214286 -0.612041222232143 -0.684586471607143 -0.627281452142857 -0.664193665892857 -0.0571202083553571 -0.147228063698214 -0.0299223068214286 -0.520712350357143 -0.610034989946429 0.0487869448392857 -0.568990343028571 -0.60700609225 0.181803141164821 -0.623837516814286 -0.630694592408929 -0.00293099560178571 -0.732842231271429 -0.738608377892857 0.08342093795
"9005" 6 "LAYING" 5 0.276486556134615 -0.0190923040186538 -0.102739571488462 -0.0794783732076923 -0.0669739427192308 -0.230786987865385 0.921560272884615 -0.137894925634615 0.0316952905348077 -0.960729162307692 -0.930318513076923 -0.893136979038462 0.117280827648077 -0.0320149093653846 -0.000882526242307695 -0.216762259646154 -0.171077525501923 -0.528186333846154 -0.0198636601246154 -0.0687965362115385 0.109981383484615 -0.356306673461538 -0.307256596480769 -0.355822467884615 -0.0811965996882692 -0.0543675211048077 -0.0488698425730769 -0.434777746928846 -0.656378553846154 -0.488618988846154 -0.0474495716288462 -0.0776501658076923 -0.0474495716288462 -0.0776501658076923 -0.275115612111538 -0.174418957155769 -0.161955795744231 -0.261323146123077 -0.557769082115385 -0.632308486538462 -0.100887982826923 -0.0479383099865385 -0.315783950865385 -0.0727627912115385 -0.139390381917308 -0.251399747534615 -0.387916568873077 0.0258380020961538 -0.0191919433209615 -0.228144449626923 -0.194474863586538 -0.478017623653846 -0.277082819576923 -0.203826888646154 -0.577907657884615 -0.281891193115385 -0.293031536373077 -0.205725002603846 -0.269896170440385 -0.420050843057692 -0.307563088230769 -0.390449206230192 -0.2561706785 -0.432823761153846 -0.186925881588462 -0.341794067730769 -0.125178576065385 -0.0784992269846154 -0.221725878276923 -0.00733427165423077 -0.160927122959615 -0.198810902009227 -0.0190691372230769 -0.386182200826923 -0.31128225635 -0.133189847771154 -0.632049251538462 -0.65953534 0.0672715459384615
"3157" 1 "WALKING" 6 0.267269275614035 -0.0162004258578947 -0.0981514937017544 -0.539259160263158 -0.350975534850877 -0.428575346670175 0.882356385263158 -0.172222499912281 0.0336209916526316 -0.963631189473684 -0.941809690192982 -0.909919429122807 0.0873536171666667 -0.0144859172701754 -0.0602282231812281 -0.602413141929825 -0.567714995491228 -0.780641435614035 0.0307680228789474 -0.132564874775439 0.080344324168421 -0.674119395140351 -0.438767308919298 -0.621733110684211 -0.104947164175439 -0.0394614249736842 -0.047262583431579 -0.700371736087719 -0.721244560333333 -0.682523579824561 -0.418496943560526 -0.519406404403509 -0.418496943560526 -0.519406404403509 -0.614071443157895 -0.636020662280702 -0.4546991772 -0.484132319119298 -0.702689696140351 -0.734915177894737 -0.57623614922807 -0.440761628842807 -0.618102913333333 -0.526460726570175 -0.349936784845614 -0.387453437389474 -0.260882888947193 -0.0548979985789474 -0.147689671108421 -0.62436848422807 -0.591320502754386 -0.761920108421053 -0.615322834582456 -0.571123540122807 -0.797913257017544 -0.140247072333333 -0.337341349017544 -0.250309421 -0.616536578449123 -0.563320986210526 -0.57707534095614 -0.694727330631579 -0.382075162647368 -0.672493788421053 -0.137208201307018 -0.244952032421053 -0.0403964150298246 -0.535133093303509 -0.58679728945614 0.0062143188245614 -0.608851933280702 -0.675808896315789 0.201664978005263 -0.562451094035088 -0.523536160315789 -0.113534970350877 -0.730944054210526 -0.759898306140351 0.10791183712807
"4333" 2 "WALKING_UPSTAIRS" 6 0.288532914705882 -0.0188848553305882 -0.0981227423529412 -0.489614612627451 -0.349396510196078 -0.416101809784314 0.680810624117647 -0.0272888767921569 0.0146948340015686 -0.966456298823529 -0.957504264509804 -0.930901973137255 0.0422812185294118 0.025598787244902 -0.0429351793862745 -0.522920379803922 -0.406536571843137 -0.552515938160784 -0.0414816064176471 -0.0749797863137255 0.0795902346980392 -0.620652561627451 -0.536755334254902 -0.561245225172549 -0.0681337358941176 -0.0504855701980392 -0.0347652487098039 -0.476275112784314 -0.539970681862745 -0.522438121478431 -0.401274108882353 -0.399409763490196 -0.401274108882353 -0.399409763490196 -0.486978590176471 -0.403367727490196 -0.503243378058824 -0.482143969390196 -0.544339721764706 -0.490130981254902 -0.489466240941176 -0.355500439745098 -0.448261372215686 -0.491460640392157 -0.389648921294118 -0.44798373745098 -0.331534070078431 0.0386552934862745 0.154885859123529 -0.541062171705882 -0.450642277156863 -0.526126537103922 -0.547058204352941 -0.399894780392157 -0.577069917388235 -0.148289796003922 -0.222520341107843 -0.118254853197843 -0.481598066529412 -0.503511897705882 -0.495011345731373 -0.668086122764706 -0.563948897078431 -0.629520646078431 -0.0153106048376471 -0.00573158105117647 0.0714940300645098 -0.389372463107843 -0.500525017529412 0.027623935154902 -0.403774284313725 -0.406396478301961 0.0851206085882353 -0.477805049431373 -0.581836019980392 0.0994168108627451 -0.505733683352941 -0.506074952335882 0.0858977610039216
"5392" 3 "WALKING_DOWNSTAIRS" 6 0.27475366375 -0.0193729564064583 -0.121902838229167 -0.519148425583333 -0.376136957725833 -0.550304161666667 0.783832011479167 -0.0566125187916667 0.06140657875 -0.966581225 -0.955282758541667 -0.94595843 0.0667227234375 -0.0021255042625 0.0128110532739583 -0.583262077541667 -0.5666470066875 -0.782213996458333 -0.00465101543333333 -0.0939508728020833 0.0962146050547917 -0.654323289583333 -0.564415010541667 -0.588454209791667 -0.10895021285625 0.001142543675625 -0.0540736329333333 -0.713577141041667 -0.804348361458333 -0.750458511145833 -0.441015452291667 -0.502019619458333 -0.441015452291667 -0.502019619458333 -0.603606358354167 -0.603846537791667 -0.501699320708333 -0.566154266597917 -0.758927495833333 -0.805861427708333 -0.529019047354167 -0.4416187581875 -0.64430830625 -0.5158712889125 -0.383725765285417 -0.538174670020833 -0.301683321452083 -0.0692265051395833 -0.0527379329410417 -0.5992297050625 -0.581791354875 -0.757005800229167 -0.604115682291667 -0.579881213052083 -0.806841703541667 -0.133786140974167 -0.2755545283125 -0.16505954109375 -0.629475720416667 -0.662554910666667 -0.617134670625 -0.665086916875 -0.518217554916667 -0.61895444375 -0.1962217980625 -0.278965548833333 -0.14385710298125 -0.514723306810417 -0.573691227125 0.0466288150916667 -0.581343356916667 -0.638016085916667 0.18042098606875 -0.641973216 -0.592266582294167 -0.147648094864598 -0.7998763025 -0.828394013541667 0.0978374298208333
